lkp_seq,lov_group_id,field_name,lkp_value,return_cd,src_sys_cd,data_element_id
1,LOV2,HOLD_APPL_SYS_CD,CV15,0,CV15,5
2,LOV2,HOLD_APPL_SYS_CD,PMF,0,PMF,5
3,LOV2,HOLD_APPL_SYS_CD,IDST,0,IDST,5
4,LOV7,HOLD_CLASS_CD,A1,0,CV15,7
5,LOV7,HOLD_CLASS_CD,A2,0,CV15,7
6,LOV7,HOLD_CLASS_CD,A1,0,PMF,7
7,LOV7,HOLD_CLASS_CD,A2,0,PMF,7
8,LOV7,HOLD_CLASS_CD,E,0,PMF,7
9,LOV7,HOLD_CLASS_CD,L,0,PMF,7
10,LOV7,HOLD_CLASS_CD,T,0,PMF,7
8,LOV7,HOLD_CLASS_CD,E,0,IDST,7
9,LOV7,HOLD_CLASS_CD,L,0,IDST,7
11,LOV8,HOLD_TYPE_CD,I,0,CV15,9
12,LOV8,HOLD_TYPE_CD,I,0,PMF,9
12,LOV8,HOLD_TYPE_CD,I,0,IDST,9
13,LOV9,HOLD_STAT_CO_CD,MET,0,CV15,10
14,LOV9,HOLD_STAT_CO_CD,BLI,0,CV15,10
15,LOV9,HOLD_STAT_CO_CD,BNE,0,CV15,10
16,LOV9,HOLD_STAT_CO_CD,BCP,0,CV15,10
17,LOV9,HOLD_STAT_CO_CD,BSN,0,CV15,10
18,LOV9,HOLD_STAT_CO_CD,MET,0,PMF,10
18,LOV9,HOLD_STAT_CO_CD,MET,0,IDST,10
19,LOV10,HOLD_IRS_MARKET_TYPE,0J,0,CV15,11
20,LOV10,HOLD_IRS_MARKET_TYPE,0L,0,CV15,11
21,LOV10,HOLD_IRS_MARKET_TYPE,07,0,CV15,11
22,LOV10,HOLD_IRS_MARKET_TYPE,04,0,CV15,11
23,LOV10,HOLD_IRS_MARKET_TYPE,00,0,CV15,11
24,LOV10,HOLD_IRS_MARKET_TYPE,02,0,CV15,11
25,LOV10,HOLD_IRS_MARKET_TYPE,01,0,CV15,11
26,LOV10,HOLD_IRS_MARKET_TYPE,06,0,CV15,11
27,LOV10,HOLD_IRS_MARKET_TYPE,03,0,CV15,11
28,LOV10,HOLD_IRS_MARKET_TYPE,09,0,CV15,11
29,LOV10,HOLD_IRS_MARKET_TYPE,0I,0,CV15,11
30,LOV10,HOLD_IRS_MARKET_TYPE,05,0,CV15,11
31,LOV11,HOLD_IRS_QUAL_TYPE,Q,0,CV15,12
33,LOV11,HOLD_IRS_QUAL_TYPE,N,0,CV15,12
34,LOV11,HOLD_IRS_QUAL_TYPE,Q,0,PMF,12
36,LOV11,HOLD_IRS_QUAL_TYPE,N,0,PMF,12
36,LOV11,HOLD_IRS_QUAL_TYPE,N,0,IDST,12
37,LOV14,HOLD_ISS_ST,AK,0,CV15,15
38,LOV14,HOLD_ISS_ST,AL,0,CV15,15
39,LOV14,HOLD_ISS_ST,AR,0,CV15,15
40,LOV14,HOLD_ISS_ST,AZ,0,CV15,15
41,LOV14,HOLD_ISS_ST,CA,0,CV15,15
42,LOV14,HOLD_ISS_ST,CO,0,CV15,15
43,LOV14,HOLD_ISS_ST,CT,0,CV15,15
44,LOV14,HOLD_ISS_ST,DC,0,CV15,15
45,LOV14,HOLD_ISS_ST,DE,0,CV15,15
46,LOV14,HOLD_ISS_ST,FL,0,CV15,15
47,LOV14,HOLD_ISS_ST,GA,0,CV15,15
48,LOV14,HOLD_ISS_ST,HI,0,CV15,15
49,LOV14,HOLD_ISS_ST,IA,0,CV15,15
50,LOV14,HOLD_ISS_ST,ID,0,CV15,15
51,LOV14,HOLD_ISS_ST,IL,0,CV15,15
52,LOV14,HOLD_ISS_ST,IN,0,CV15,15
53,LOV14,HOLD_ISS_ST,KS,0,CV15,15
54,LOV14,HOLD_ISS_ST,KY,0,CV15,15
55,LOV14,HOLD_ISS_ST,LA,0,CV15,15
56,LOV14,HOLD_ISS_ST,MA,0,CV15,15
57,LOV14,HOLD_ISS_ST,MD,0,CV15,15
58,LOV14,HOLD_ISS_ST,ME,0,CV15,15
59,LOV14,HOLD_ISS_ST,MI,0,CV15,15
60,LOV14,HOLD_ISS_ST,MN,0,CV15,15
61,LOV14,HOLD_ISS_ST,MO,0,CV15,15
62,LOV14,HOLD_ISS_ST,MS,0,CV15,15
63,LOV14,HOLD_ISS_ST,MT,0,CV15,15
64,LOV14,HOLD_ISS_ST,NC,0,CV15,15
65,LOV14,HOLD_ISS_ST,ND,0,CV15,15
66,LOV14,HOLD_ISS_ST,NE,0,CV15,15
67,LOV14,HOLD_ISS_ST,NH,0,CV15,15
68,LOV14,HOLD_ISS_ST,NJ,0,CV15,15
69,LOV14,HOLD_ISS_ST,NM,0,CV15,15
70,LOV14,HOLD_ISS_ST,NV,0,CV15,15
71,LOV14,HOLD_ISS_ST,NY,0,CV15,15
72,LOV14,HOLD_ISS_ST,OH,0,CV15,15
73,LOV14,HOLD_ISS_ST,OK,0,CV15,15
74,LOV14,HOLD_ISS_ST,OR,0,CV15,15
75,LOV14,HOLD_ISS_ST,PA,0,CV15,15
76,LOV14,HOLD_ISS_ST,RI,0,CV15,15
77,LOV14,HOLD_ISS_ST,SC,0,CV15,15
78,LOV14,HOLD_ISS_ST,SD,0,CV15,15
79,LOV14,HOLD_ISS_ST,TN,0,CV15,15
80,LOV14,HOLD_ISS_ST,TX,0,CV15,15
81,LOV14,HOLD_ISS_ST,UT,0,CV15,15
82,LOV14,HOLD_ISS_ST,VA,0,CV15,15
83,LOV14,HOLD_ISS_ST,VT,0,CV15,15
84,LOV14,HOLD_ISS_ST,WA,0,CV15,15
85,LOV14,HOLD_ISS_ST,WI,0,CV15,15
86,LOV14,HOLD_ISS_ST,WV,0,CV15,15
87,LOV14,HOLD_ISS_ST,WY,0,CV15,15
88,LOV14,HOLD_ISS_ST,AS,0,CV15,15
88,LOV14,HOLD_ISS_ST,GU,0,CV15,15
90,LOV14,HOLD_ISS_ST,MP,0,CV15,15
91,LOV14,HOLD_ISS_ST,PR,0,CV15,15
90,LOV14,HOLD_ISS_ST,VI,0,CV15,15
91,LOV14,HOLD_ISS_ST,UN,0,CV15,15
94,LOV14,HOLD_ISS_ST,ML,0,CV15,15
95,LOV14,HOLD_ISS_ST,SF,0,CV15,15
96,LOV14,HOLD_ISS_ST,CN,0,CV15,15
97,LOV14,HOLD_ISS_ST,CU,0,CV15,15
98,LOV14,HOLD_ISS_ST,PH,0,CV15,15
99,LOV14,HOLD_ISS_ST,MX,0,CV15,15
100,LOV14,HOLD_ISS_ST,EU,0,CV15,15
101,LOV14,HOLD_ISS_ST,XX,0,CV15,15
84,LOV14,HOLD_ISS_ST,BC,0,CV15,15
85,LOV14,HOLD_ISS_ST,OF,0,CV15,15
86,LOV14,HOLD_ISS_ST,AB,0,CV15,15
87,LOV14,HOLD_ISS_ST,MB,0,CV15,15
88,LOV14,HOLD_ISS_ST,NB,0,CV15,15
88,LOV14,HOLD_ISS_ST,NL,0,CV15,15
90,LOV14,HOLD_ISS_ST,NS,0,CV15,15
91,LOV14,HOLD_ISS_ST,NT,0,CV15,15
90,LOV14,HOLD_ISS_ST,ON,0,CV15,15
91,LOV14,HOLD_ISS_ST,QC,0,CV15,15
94,LOV14,HOLD_ISS_ST,SK,0,CV15,15
95,LOV14,HOLD_ISS_ST,YT,0,CV15,15
96,LOV14,HOLD_ISS_ST,CZ,0,CV15,15
97,LOV14,HOLD_ISS_ST,AA,0,CV15,15
98,LOV14,HOLD_ISS_ST,AE,0,CV15,15
99,LOV14,HOLD_ISS_ST,AP,0,CV15,15
100,LOV14,HOLD_ISS_ST,NU,0,CV15,15
101,LOV14,HOLD_ISS_ST,PE,0,CV15,15
37,LOV14,HOLD_ISS_ST,AK,0,PMF,15
38,LOV14,HOLD_ISS_ST,AL,0,PMF,15
39,LOV14,HOLD_ISS_ST,AR,0,PMF,15
40,LOV14,HOLD_ISS_ST,AZ,0,PMF,15
41,LOV14,HOLD_ISS_ST,CA,0,PMF,15
42,LOV14,HOLD_ISS_ST,CO,0,PMF,15
43,LOV14,HOLD_ISS_ST,CT,0,PMF,15
44,LOV14,HOLD_ISS_ST,DC,0,PMF,15
45,LOV14,HOLD_ISS_ST,DE,0,PMF,15
46,LOV14,HOLD_ISS_ST,FL,0,PMF,15
47,LOV14,HOLD_ISS_ST,GA,0,PMF,15
48,LOV14,HOLD_ISS_ST,HI,0,PMF,15
49,LOV14,HOLD_ISS_ST,IA,0,PMF,15
50,LOV14,HOLD_ISS_ST,ID,0,PMF,15
51,LOV14,HOLD_ISS_ST,IL,0,PMF,15
52,LOV14,HOLD_ISS_ST,IN,0,PMF,15
53,LOV14,HOLD_ISS_ST,KS,0,PMF,15
54,LOV14,HOLD_ISS_ST,KY,0,PMF,15
55,LOV14,HOLD_ISS_ST,LA,0,PMF,15
56,LOV14,HOLD_ISS_ST,MA,0,PMF,15
57,LOV14,HOLD_ISS_ST,MD,0,PMF,15
58,LOV14,HOLD_ISS_ST,ME,0,PMF,15
59,LOV14,HOLD_ISS_ST,MI,0,PMF,15
60,LOV14,HOLD_ISS_ST,MN,0,PMF,15
61,LOV14,HOLD_ISS_ST,MO,0,PMF,15
62,LOV14,HOLD_ISS_ST,MS,0,PMF,15
63,LOV14,HOLD_ISS_ST,MT,0,PMF,15
64,LOV14,HOLD_ISS_ST,NC,0,PMF,15
65,LOV14,HOLD_ISS_ST,ND,0,PMF,15
66,LOV14,HOLD_ISS_ST,NE,0,PMF,15
67,LOV14,HOLD_ISS_ST,NH,0,PMF,15
68,LOV14,HOLD_ISS_ST,NJ,0,PMF,15
69,LOV14,HOLD_ISS_ST,NM,0,PMF,15
70,LOV14,HOLD_ISS_ST,NV,0,PMF,15
71,LOV14,HOLD_ISS_ST,NY,0,PMF,15
72,LOV14,HOLD_ISS_ST,OH,0,PMF,15
73,LOV14,HOLD_ISS_ST,OK,0,PMF,15
74,LOV14,HOLD_ISS_ST,OR,0,PMF,15
75,LOV14,HOLD_ISS_ST,PA,0,PMF,15
76,LOV14,HOLD_ISS_ST,RI,0,PMF,15
77,LOV14,HOLD_ISS_ST,SC,0,PMF,15
78,LOV14,HOLD_ISS_ST,SD,0,PMF,15
79,LOV14,HOLD_ISS_ST,TN,0,PMF,15
80,LOV14,HOLD_ISS_ST,TX,0,PMF,15
81,LOV14,HOLD_ISS_ST,UT,0,PMF,15
82,LOV14,HOLD_ISS_ST,VA,0,PMF,15
83,LOV14,HOLD_ISS_ST,VT,0,PMF,15
84,LOV14,HOLD_ISS_ST,WA,0,PMF,15
85,LOV14,HOLD_ISS_ST,WI,0,PMF,15
86,LOV14,HOLD_ISS_ST,WV,0,PMF,15
87,LOV14,HOLD_ISS_ST,WY,0,PMF,15
88,LOV14,HOLD_ISS_ST,GU,0,PMF,15
91,LOV14,HOLD_ISS_ST,PR,0,PMF,15
90,LOV14,HOLD_ISS_ST,VI,0,PMF,15
91,LOV14,HOLD_ISS_ST,UN,0,PMF,15
94,LOV14,HOLD_ISS_ST,ML,0,PMF,15
95,LOV14,HOLD_ISS_ST,SF,0,PMF,15
96,LOV14,HOLD_ISS_ST,CN,0,PMF,15
97,LOV14,HOLD_ISS_ST,CU,0,PMF,15
98,LOV14,HOLD_ISS_ST,PH,0,PMF,15
99,LOV14,HOLD_ISS_ST,MX,0,PMF,15
100,LOV14,HOLD_ISS_ST,EU,0,PMF,15
101,LOV14,HOLD_ISS_ST,XX,0,PMF,15
84,LOV14,HOLD_ISS_ST,BC,0,PMF,15
85,LOV14,HOLD_ISS_ST,OF,0,PMF,15
86,LOV14,HOLD_ISS_ST,AB,0,PMF,15
87,LOV14,HOLD_ISS_ST,MB,0,PMF,15
88,LOV14,HOLD_ISS_ST,NB,0,PMF,15
88,LOV14,HOLD_ISS_ST,NL,0,PMF,15
90,LOV14,HOLD_ISS_ST,NS,0,PMF,15
91,LOV14,HOLD_ISS_ST,NT,0,PMF,15
90,LOV14,HOLD_ISS_ST,ON,0,PMF,15
91,LOV14,HOLD_ISS_ST,QC,0,PMF,15
94,LOV14,HOLD_ISS_ST,SK,0,PMF,15
95,LOV14,HOLD_ISS_ST,YT,0,PMF,15
96,LOV14,HOLD_ISS_ST,CZ,0,PMF,15
97,LOV14,HOLD_ISS_ST,AA,0,PMF,15
98,LOV14,HOLD_ISS_ST,AE,0,PMF,15
99,LOV14,HOLD_ISS_ST,AP,0,PMF,15
100,LOV14,HOLD_ISS_ST,NU,0,PMF,15
101,LOV14,HOLD_ISS_ST,PE,0,PMF,15
37,LOV14,HOLD_ISS_ST,AK,0,IDST,15
38,LOV14,HOLD_ISS_ST,AL,0,IDST,15
39,LOV14,HOLD_ISS_ST,AR,0,IDST,15
40,LOV14,HOLD_ISS_ST,AZ,0,IDST,15
41,LOV14,HOLD_ISS_ST,CA,0,IDST,15
42,LOV14,HOLD_ISS_ST,CO,0,IDST,15
43,LOV14,HOLD_ISS_ST,CT,0,IDST,15
44,LOV14,HOLD_ISS_ST,DC,0,IDST,15
45,LOV14,HOLD_ISS_ST,DE,0,IDST,15
46,LOV14,HOLD_ISS_ST,FL,0,IDST,15
47,LOV14,HOLD_ISS_ST,GA,0,IDST,15
48,LOV14,HOLD_ISS_ST,HI,0,IDST,15
49,LOV14,HOLD_ISS_ST,IA,0,IDST,15
50,LOV14,HOLD_ISS_ST,ID,0,IDST,15
51,LOV14,HOLD_ISS_ST,IL,0,IDST,15
52,LOV14,HOLD_ISS_ST,IN,0,IDST,15
53,LOV14,HOLD_ISS_ST,KS,0,IDST,15
54,LOV14,HOLD_ISS_ST,KY,0,IDST,15
55,LOV14,HOLD_ISS_ST,LA,0,IDST,15
56,LOV14,HOLD_ISS_ST,MA,0,IDST,15
57,LOV14,HOLD_ISS_ST,MD,0,IDST,15
58,LOV14,HOLD_ISS_ST,ME,0,IDST,15
59,LOV14,HOLD_ISS_ST,MI,0,IDST,15
60,LOV14,HOLD_ISS_ST,MN,0,IDST,15
61,LOV14,HOLD_ISS_ST,MO,0,IDST,15
62,LOV14,HOLD_ISS_ST,MS,0,IDST,15
63,LOV14,HOLD_ISS_ST,MT,0,IDST,15
64,LOV14,HOLD_ISS_ST,NC,0,IDST,15
65,LOV14,HOLD_ISS_ST,ND,0,IDST,15
66,LOV14,HOLD_ISS_ST,NE,0,IDST,15
67,LOV14,HOLD_ISS_ST,NH,0,IDST,15
68,LOV14,HOLD_ISS_ST,NJ,0,IDST,15
69,LOV14,HOLD_ISS_ST,NM,0,IDST,15
70,LOV14,HOLD_ISS_ST,NV,0,IDST,15
71,LOV14,HOLD_ISS_ST,NY,0,IDST,15
72,LOV14,HOLD_ISS_ST,OH,0,IDST,15
73,LOV14,HOLD_ISS_ST,OK,0,IDST,15
74,LOV14,HOLD_ISS_ST,OR,0,IDST,15
75,LOV14,HOLD_ISS_ST,PA,0,IDST,15
76,LOV14,HOLD_ISS_ST,RI,0,IDST,15
77,LOV14,HOLD_ISS_ST,SC,0,IDST,15
78,LOV14,HOLD_ISS_ST,SD,0,IDST,15
79,LOV14,HOLD_ISS_ST,TN,0,IDST,15
80,LOV14,HOLD_ISS_ST,TX,0,IDST,15
81,LOV14,HOLD_ISS_ST,UT,0,IDST,15
82,LOV14,HOLD_ISS_ST,VA,0,IDST,15
83,LOV14,HOLD_ISS_ST,VT,0,IDST,15
84,LOV14,HOLD_ISS_ST,WA,0,IDST,15
85,LOV14,HOLD_ISS_ST,WI,0,IDST,15
86,LOV14,HOLD_ISS_ST,WV,0,IDST,15
87,LOV14,HOLD_ISS_ST,WY,0,IDST,15
88,LOV14,HOLD_ISS_ST,AS,0,IDST,15
88,LOV14,HOLD_ISS_ST,GU,0,IDST,15
88,LOV14,HOLD_ISS_ST,MP,0,IDST,15
91,LOV14,HOLD_ISS_ST,PR,0,IDST,15
90,LOV14,HOLD_ISS_ST,VI,0,IDST,15
91,LOV14,HOLD_ISS_ST,UN,0,IDST,15
94,LOV14,HOLD_ISS_ST,ML,0,IDST,15
95,LOV14,HOLD_ISS_ST,SF,0,IDST,15
96,LOV14,HOLD_ISS_ST,CN,0,IDST,15
97,LOV14,HOLD_ISS_ST,CU,0,IDST,15
98,LOV14,HOLD_ISS_ST,PH,0,IDST,15
99,LOV14,HOLD_ISS_ST,MX,0,IDST,15
100,LOV14,HOLD_ISS_ST,EU,0,IDST,15
101,LOV14,HOLD_ISS_ST,XX,0,IDST,15
84,LOV14,HOLD_ISS_ST,BC,0,IDST,15
85,LOV14,HOLD_ISS_ST,OF,0,IDST,15
86,LOV14,HOLD_ISS_ST,AB,0,IDST,15
87,LOV14,HOLD_ISS_ST,MB,0,IDST,15
88,LOV14,HOLD_ISS_ST,NB,0,IDST,15
88,LOV14,HOLD_ISS_ST,NL,0,IDST,15
90,LOV14,HOLD_ISS_ST,NS,0,IDST,15
91,LOV14,HOLD_ISS_ST,NT,0,IDST,15
90,LOV14,HOLD_ISS_ST,ON,0,IDST,15
91,LOV14,HOLD_ISS_ST,QC,0,IDST,15
94,LOV14,HOLD_ISS_ST,SK,0,IDST,15
95,LOV14,HOLD_ISS_ST,YT,0,IDST,15
96,LOV14,HOLD_ISS_ST,CZ,0,IDST,15
97,LOV14,HOLD_ISS_ST,AA,0,IDST,15
98,LOV14,HOLD_ISS_ST,AE,0,IDST,15
99,LOV14,HOLD_ISS_ST,AP,0,IDST,15
100,LOV14,HOLD_ISS_ST,NU,0,IDST,15
101,LOV14,HOLD_ISS_ST,PE,0,IDST,15
203,LOV15,HOLD_RES_ST,AK,0,CV15,16
204,LOV15,HOLD_RES_ST,AL,0,CV15,16
205,LOV15,HOLD_RES_ST,AR,0,CV15,16
206,LOV15,HOLD_RES_ST,AZ,0,CV15,16
207,LOV15,HOLD_RES_ST,CA,0,CV15,16
208,LOV15,HOLD_RES_ST,CO,0,CV15,16
209,LOV15,HOLD_RES_ST,CT,0,CV15,16
210,LOV15,HOLD_RES_ST,DC,0,CV15,16
211,LOV15,HOLD_RES_ST,DE,0,CV15,16
212,LOV15,HOLD_RES_ST,FL,0,CV15,16
213,LOV15,HOLD_RES_ST,GA,0,CV15,16
214,LOV15,HOLD_RES_ST,HI,0,CV15,16
215,LOV15,HOLD_RES_ST,IA,0,CV15,16
216,LOV15,HOLD_RES_ST,ID,0,CV15,16
217,LOV15,HOLD_RES_ST,IL,0,CV15,16
218,LOV15,HOLD_RES_ST,IN,0,CV15,16
219,LOV15,HOLD_RES_ST,KS,0,CV15,16
220,LOV15,HOLD_RES_ST,KY,0,CV15,16
221,LOV15,HOLD_RES_ST,LA,0,CV15,16
222,LOV15,HOLD_RES_ST,MA,0,CV15,16
223,LOV15,HOLD_RES_ST,MD,0,CV15,16
224,LOV15,HOLD_RES_ST,ME,0,CV15,16
225,LOV15,HOLD_RES_ST,MI,0,CV15,16
226,LOV15,HOLD_RES_ST,MN,0,CV15,16
227,LOV15,HOLD_RES_ST,MO,0,CV15,16
228,LOV15,HOLD_RES_ST,MS,0,CV15,16
229,LOV15,HOLD_RES_ST,MT,0,CV15,16
230,LOV15,HOLD_RES_ST,NC,0,CV15,16
231,LOV15,HOLD_RES_ST,ND,0,CV15,16
232,LOV15,HOLD_RES_ST,NE,0,CV15,16
233,LOV15,HOLD_RES_ST,NH,0,CV15,16
234,LOV15,HOLD_RES_ST,NJ,0,CV15,16
235,LOV15,HOLD_RES_ST,NM,0,CV15,16
236,LOV15,HOLD_RES_ST,NV,0,CV15,16
237,LOV15,HOLD_RES_ST,NY,0,CV15,16
238,LOV15,HOLD_RES_ST,OH,0,CV15,16
239,LOV15,HOLD_RES_ST,OK,0,CV15,16
240,LOV15,HOLD_RES_ST,OR,0,CV15,16
241,LOV15,HOLD_RES_ST,PA,0,CV15,16
242,LOV15,HOLD_RES_ST,RI,0,CV15,16
243,LOV15,HOLD_RES_ST,SC,0,CV15,16
244,LOV15,HOLD_RES_ST,SD,0,CV15,16
245,LOV15,HOLD_RES_ST,TN,0,CV15,16
246,LOV15,HOLD_RES_ST,TX,0,CV15,16
247,LOV15,HOLD_RES_ST,UT,0,CV15,16
248,LOV15,HOLD_RES_ST,VA,0,CV15,16
249,LOV15,HOLD_RES_ST,VT,0,CV15,16
250,LOV15,HOLD_RES_ST,WA,0,CV15,16
251,LOV15,HOLD_RES_ST,WI,0,CV15,16
252,LOV15,HOLD_RES_ST,WV,0,CV15,16
253,LOV15,HOLD_RES_ST,WY,0,CV15,16
253,LOV15,HOLD_RES_ST,AS,0,CV15,16
251,LOV15,HOLD_RES_ST,GU,0,CV15,16
252,LOV15,HOLD_RES_ST,MP,0,CV15,16
254,LOV15,HOLD_RES_ST,PR,0,CV15,16
255,LOV15,HOLD_RES_ST,VI,0,CV15,16
256,LOV15,HOLD_RES_ST,UN,0,CV15,16
255,LOV15,HOLD_RES_ST,ML,0,CV15,16
256,LOV15,HOLD_RES_ST,SF,0,CV15,16
257,LOV15,HOLD_RES_ST,CN,0,CV15,16
258,LOV15,HOLD_RES_ST,CU,0,CV15,16
259,LOV15,HOLD_RES_ST,PH,0,CV15,16
260,LOV15,HOLD_RES_ST,MX,0,CV15,16
261,LOV15,HOLD_RES_ST,EU,0,CV15,16
262,LOV15,HOLD_RES_ST,XX,0,CV15,16
263,LOV15,HOLD_RES_ST,OC,0,CV15,16
264,LOV15,HOLD_RES_ST,OT,0,CV15,16
252,LOV15,HOLD_RES_ST,BC,0,CV15,16
253,LOV15,HOLD_RES_ST,OF,0,CV15,16
253,LOV15,HOLD_RES_ST,AB,0,CV15,16
251,LOV15,HOLD_RES_ST,MB,0,CV15,16
252,LOV15,HOLD_RES_ST,NB,0,CV15,16
254,LOV15,HOLD_RES_ST,NL,0,CV15,16
255,LOV15,HOLD_RES_ST,NS,0,CV15,16
256,LOV15,HOLD_RES_ST,NT,0,CV15,16
255,LOV15,HOLD_RES_ST,ON,0,CV15,16
256,LOV15,HOLD_RES_ST,QC,0,CV15,16
257,LOV15,HOLD_RES_ST,SK,0,CV15,16
258,LOV15,HOLD_RES_ST,YT,0,CV15,16
259,LOV15,HOLD_RES_ST,CZ,0,CV15,16
260,LOV15,HOLD_RES_ST,AA,0,CV15,16
261,LOV15,HOLD_RES_ST,AE,0,CV15,16
262,LOV15,HOLD_RES_ST,AP,0,CV15,16
263,LOV15,HOLD_RES_ST,NU,0,CV15,16
264,LOV15,HOLD_RES_ST,PE,0,CV15,16
264,LOV15,HOLD_RES_ST,FM,0,CV15,16
203,LOV15,HOLD_RES_ST,AK,0,PMF,16
204,LOV15,HOLD_RES_ST,AL,0,PMF,16
205,LOV15,HOLD_RES_ST,AR,0,PMF,16
206,LOV15,HOLD_RES_ST,AZ,0,PMF,16
207,LOV15,HOLD_RES_ST,CA,0,PMF,16
208,LOV15,HOLD_RES_ST,CO,0,PMF,16
209,LOV15,HOLD_RES_ST,CT,0,PMF,16
210,LOV15,HOLD_RES_ST,DC,0,PMF,16
211,LOV15,HOLD_RES_ST,DE,0,PMF,16
212,LOV15,HOLD_RES_ST,FL,0,PMF,16
213,LOV15,HOLD_RES_ST,GA,0,PMF,16
214,LOV15,HOLD_RES_ST,HI,0,PMF,16
215,LOV15,HOLD_RES_ST,IA,0,PMF,16
216,LOV15,HOLD_RES_ST,ID,0,PMF,16
217,LOV15,HOLD_RES_ST,IL,0,PMF,16
218,LOV15,HOLD_RES_ST,IN,0,PMF,16
219,LOV15,HOLD_RES_ST,KS,0,PMF,16
220,LOV15,HOLD_RES_ST,KY,0,PMF,16
221,LOV15,HOLD_RES_ST,LA,0,PMF,16
222,LOV15,HOLD_RES_ST,MA,0,PMF,16
223,LOV15,HOLD_RES_ST,MD,0,PMF,16
224,LOV15,HOLD_RES_ST,ME,0,PMF,16
225,LOV15,HOLD_RES_ST,MI,0,PMF,16
226,LOV15,HOLD_RES_ST,MN,0,PMF,16
227,LOV15,HOLD_RES_ST,MO,0,PMF,16
228,LOV15,HOLD_RES_ST,MS,0,PMF,16
229,LOV15,HOLD_RES_ST,MT,0,PMF,16
230,LOV15,HOLD_RES_ST,NC,0,PMF,16
231,LOV15,HOLD_RES_ST,ND,0,PMF,16
232,LOV15,HOLD_RES_ST,NE,0,PMF,16
233,LOV15,HOLD_RES_ST,NH,0,PMF,16
234,LOV15,HOLD_RES_ST,NJ,0,PMF,16
235,LOV15,HOLD_RES_ST,NM,0,PMF,16
236,LOV15,HOLD_RES_ST,NV,0,PMF,16
237,LOV15,HOLD_RES_ST,NY,0,PMF,16
238,LOV15,HOLD_RES_ST,OH,0,PMF,16
239,LOV15,HOLD_RES_ST,OK,0,PMF,16
240,LOV15,HOLD_RES_ST,OR,0,PMF,16
241,LOV15,HOLD_RES_ST,PA,0,PMF,16
242,LOV15,HOLD_RES_ST,RI,0,PMF,16
243,LOV15,HOLD_RES_ST,SC,0,PMF,16
244,LOV15,HOLD_RES_ST,SD,0,PMF,16
245,LOV15,HOLD_RES_ST,TN,0,PMF,16
246,LOV15,HOLD_RES_ST,TX,0,PMF,16
247,LOV15,HOLD_RES_ST,UT,0,PMF,16
248,LOV15,HOLD_RES_ST,VA,0,PMF,16
249,LOV15,HOLD_RES_ST,VT,0,PMF,16
250,LOV15,HOLD_RES_ST,WA,0,PMF,16
251,LOV15,HOLD_RES_ST,WI,0,PMF,16
252,LOV15,HOLD_RES_ST,WV,0,PMF,16
253,LOV15,HOLD_RES_ST,WY,0,PMF,16
251,LOV15,HOLD_RES_ST,GU,0,PMF,16
254,LOV15,HOLD_RES_ST,PR,0,PMF,16
255,LOV15,HOLD_RES_ST,VI,0,PMF,16
256,LOV15,HOLD_RES_ST,UN,0,PMF,16
255,LOV15,HOLD_RES_ST,ML,0,PMF,16
256,LOV15,HOLD_RES_ST,SF,0,PMF,16
257,LOV15,HOLD_RES_ST,CN,0,PMF,16
258,LOV15,HOLD_RES_ST,CU,0,PMF,16
259,LOV15,HOLD_RES_ST,PH,0,PMF,16
260,LOV15,HOLD_RES_ST,MX,0,PMF,16
261,LOV15,HOLD_RES_ST,EU,0,PMF,16
262,LOV15,HOLD_RES_ST,XX,0,PMF,16
263,LOV15,HOLD_RES_ST,OC,0,PMF,16
264,LOV15,HOLD_RES_ST,OT,0,PMF,16
252,LOV15,HOLD_RES_ST,BC,0,PMF,16
253,LOV15,HOLD_RES_ST,OF,0,PMF,16
253,LOV15,HOLD_RES_ST,AB,0,PMF,16
251,LOV15,HOLD_RES_ST,MB,0,PMF,16
252,LOV15,HOLD_RES_ST,NB,0,PMF,16
254,LOV15,HOLD_RES_ST,NL,0,PMF,16
255,LOV15,HOLD_RES_ST,NS,0,PMF,16
256,LOV15,HOLD_RES_ST,NT,0,PMF,16
255,LOV15,HOLD_RES_ST,ON,0,PMF,16
256,LOV15,HOLD_RES_ST,QC,0,PMF,16
257,LOV15,HOLD_RES_ST,SK,0,PMF,16
258,LOV15,HOLD_RES_ST,YT,0,PMF,16
259,LOV15,HOLD_RES_ST,CZ,0,PMF,16
260,LOV15,HOLD_RES_ST,AA,0,PMF,16
261,LOV15,HOLD_RES_ST,AE,0,PMF,16
262,LOV15,HOLD_RES_ST,AP,0,PMF,16
263,LOV15,HOLD_RES_ST,NU,0,PMF,16
264,LOV15,HOLD_RES_ST,PE,0,PMF,16
264,LOV15,HOLD_RES_ST,FM,0,PMF,16
203,LOV15,HOLD_RES_ST,AK,0,IDST,16
204,LOV15,HOLD_RES_ST,AL,0,IDST,16
205,LOV15,HOLD_RES_ST,AR,0,IDST,16
206,LOV15,HOLD_RES_ST,AZ,0,IDST,16
207,LOV15,HOLD_RES_ST,CA,0,IDST,16
208,LOV15,HOLD_RES_ST,CO,0,IDST,16
209,LOV15,HOLD_RES_ST,CT,0,IDST,16
210,LOV15,HOLD_RES_ST,DC,0,IDST,16
211,LOV15,HOLD_RES_ST,DE,0,IDST,16
